coc_code,state_code,coc_name,coc_total_population_zillow_2017,pit_count_from_2017_zillow_2017,estimated_homeless_rate_percent_zillow_2017,zri_as_percent_of_median_income_zillow_2017,percent_of_coc_living_in_extreme_poverty_zillow_2017,coc_category,pit_overall_homeless_2017,pit_sheltered_es_homeless_2017,pit_sheltered_th_homeless_2017,pit_sheltered_sh_homeless_2017,pit_sheltered_total_homeless_2017,pit_unsheltered_homeless_2017,pit_homeless_individuals_2017,pit_sheltered_es_homeless_individuals_2017,pit_sheltered_th_homeless_individuals_2017,pit_sheltered_sh_homeless_individuals_2017,pit_sheltered_total_homeless_individuals_2017,pit_unsheltered_homeless_individuals_2017,pit_homeless_people_in_families_2017,pit_sheltered_es_homeless_people_in_families_2017,pit_sheltered_th_homeless_people_in_families_2017,pit_sheltered_total_homeless_people_in_families_2017,pit_unsheltered_homeless_people_in_families_2017,pit_homeless_family_households_2017,pit_sheltered_es_homeless_family_households_2017,pit_sheltered_th_homeless_family_households_2017,pit_sheltered_total_homeless_family_households_2017,pit_unsheltered_homeless_family_households_2017,pit_chronically_homeless_2017,pit_sheltered_es_chronically_homeless_2017,pit_sheltered_sh_chronically_homeless_2017,pit_sheltered_total_chronically_homeless_2017,pit_unsheltered_chronically_homeless_2017,pit_chronically_homeless_individuals_2017,pit_sheltered_es_chronically_homeless_individuals_2017,pit_sheltered_sh_chronically_homeless_individuals_2017,pit_sheltered_total_chronically_homeless_individuals_2017,pit_unsheltered_chronically_homeless_individuals_2017,pit_chronically_homeless_people_in_families_2017,pit_sheltered_es_chronically_homeless_people_in_families_2017,pit_sheltered_total_chronically_homeless_people_in_families_2017,pit_unsheltered_chronically_homeless_people_in_families_2017,pit_homeless_veterans_2017,pit_sheltered_es_homeless_veterans_2017,pit_sheltered_th_homeless_veterans_2017,pit_sheltered_sh_homeless_veterans_2017,pit_sheltered_total_homeless_veterans_2017,pit_unsheltered_homeless_veterans_2017,pit_homeless_unaccompanied_youth_under_25_2017,pit_sheltered_es_homeless_unaccompanied_youth_under_25_2017,pit_sheltered_th_homeless_unaccompanied_youth_under_25_2017,pit_sheltered_sh_homeless_unaccompanied_youth_under_25_2017,pit_sheltered_total_homeless_unaccompanied_youth_under_25_2017,pit_unsheltered_homeless_unaccompanied_youth_under_25_2017,pit_homeless_unaccompanied_youth_under_18_2017,pit_sheltered_es_homeless_unaccompanied_youth_under_18_2017,pit_sheltered_th_homeless_unaccompanied_youth_under_18_2017,pit_sheltered_sh_homeless_unaccompanied_youth_under_18_2017,pit_sheltered_total_homeless_unaccompanied_youth_under_18_2017,pit_unsheltered_homeless_unaccompanied_youth_under_18_2017,pit_homeless_unaccompanied_youth_age_18_24_2017,pit_sheltered_es_homeless_unaccompanied_youth_age_18_24_2017,pit_sheltered_th_homeless_unaccompanied_youth_age_18_24_2017,pit_sheltered_sh_homeless_unaccompanied_youth_age_18_24_2017,pit_sheltered_total_homeless_unaccompanied_youth_age_18_24_2017,pit_unsheltered_homeless_unaccompanied_youth_age_18_24_2017,pit_homeless_parenting_youth_under_25_2017,pit_sheltered_es_homeless_parenting_youth_under_25_2017,pit_sheltered_th_homeless_parenting_youth_under_25_2017,pit_sheltered_total_homeless_parenting_youth_under_25_2017,pit_unsheltered_homeless_parenting_youth_under_25_2017,pit_homeless_parenting_youth_under_18_2017,pit_sheltered_es_homeless_parenting_youth_under_18_2017,pit_sheltered_th_homeless_parenting_youth_under_18_2017,pit_sheltered_total_homeless_parenting_youth_under_18_2017,pit_unsheltered_homeless_parenting_youth_under_18_2017,pit_homeless_parenting_youth_age_18_24_2017,pit_sheltered_es_homeless_parenting_youth_age_18_24_2017,pit_sheltered_th_homeless_parenting_youth_age_18_24_2017,pit_sheltered_total_homeless_parenting_youth_age_18_24_2017,pit_unsheltered_homeless_parenting_youth_age_18_24_2017,pit_homeless_children_of_parenting_youth_2017,pit_sheltered_es_homeless_children_of_parenting_youth_2017,pit_sheltered_th_homeless_children_of_parenting_youth_2017,pit_sheltered_total_homeless_children_of_parenting_youth_2017,pit_unsheltered_homeless_children_of_parenting_youth_2017,cluster_number_zillow_2017,cluster_location,cluster_description,hic_total_year_round_beds_es_th_sh_2017,hic_total_non_dv_year_round_beds_es_th_sh_2017,hic_total_hmis_year_round_beds_es_th_sh_2017,hic_hmis_participation_rate_for_year_round_beds_es_th_sh_2017,hic_total_year_round_beds_es_6_2017,hic_total_year_round_beds_th_7_2017,hic_total_year_round_beds_sh_8_2017,hic_total_units_for_households_with_children_es_th_sh_2017,hic_total_beds_for_households_with_children_es_th_sh_2017,hic_total_beds_for_households_without_children_es_th_sh_2017,hic_total_beds_for_households_with_only_children_es_th_sh_2017,hic_dedicated_veteran_beds_es_th_sh_2017,hic_dedicated_youth_beds_es_th_sh_2017,hic_total_year_round_beds_es_15_2017,hic_total_non_dv_year_round_beds_es_2017,hic_total_hmis_year_round_beds_es_2017,hic_hmis_participation_rate_for_year_round_beds_es_2017,hic_total_seasonal_beds_es_2017,hic_total_overflow_beds_es_2017,hic_total_units_for_households_with_children_es_2017,hic_total_beds_for_households_with_children_es_2017,hic_total_beds_for_households_without_children_es_2017,hic_total_beds_for_households_with_only_children_es_2017,hic_dedicated_veteran_beds_es_2017,hic_dedicated_youth_beds_es_2017,hic_total_year_round_beds_th_27_2017,hic_total_non_dv_year_round_beds_th_2017,hic_total_hmis_year_round_beds_th_2017,hic_hmis_participation_rate_for_year_round_beds_th_2017,hic_total_units_for_households_with_children_th_2017,hic_total_beds_for_households_with_children_th_2017,hic_total_beds_for_households_without_children_th_2017,hic_total_beds_for_households_with_only_children_th_2017,hic_dedicated_veteran_beds_th_2017,hic_dedicated_youth_beds_th_2017,hic_total_year_round_beds_sh_37_2017,hic_total_non_dv_year_round_beds_sh_2017,hic_total_hmis_year_round_beds_sh_2017,hic_hmis_participation_rate_for_year_round_beds_sh_2017,hic_total_units_for_households_with_children_sh_2017,hic_total_beds_for_households_with_children_sh_2017,hic_total_beds_for_households_without_children_sh_2017,hic_total_beds_for_households_with_only_children_sh_2017,hic_dedicated_veteran_beds_sh_2017,hic_dedicated_youth_beds_sh_2017,hic_total_year_round_beds_rrh_2017,hic_total_non_dv_year_round_beds_rrh_2017,hic_total_hmis_year_round_beds_rrh_2017,hic_hmis_participation_rate_for_year_round_beds_rrh_2017,hic_total_units_for_households_with_children_rrh_2017,hic_total_beds_for_households_with_children_rrh_2017,hic_total_beds_for_households_without_children_rrh_2017,hic_total_beds_for_households_with_only_children_rrh_2017,hic_dedicated_veteran_beds_rrh_2017,hic_dedicated_youth_beds_rrh_2017,hic_total_year_round_beds_psh_2017,hic_total_non_dv_year_round_beds_psh_2017,hic_total_hmis_year_round_beds_psh_2017,hic_hmis_participation_rate_for_year_round_beds_psh_2017,hic_total_units_for_households_with_children_psh_2017,hic_total_beds_for_households_with_children_psh_2017,hic_total_beds_for_households_without_children_psh_2017,hic_total_beds_for_households_with_only_children_psh_2017,hic_dedicated_veteran_beds_psh_2017,hic_dedicated_youth_beds_psh_2017,hic_dedicated_chronically_homeless_beds_psh_2017,hic_total_year_round_beds_oph_2017,hic_total_non_dv_year_round_beds_oph_2017,hic_total_hmis_year_round_beds_oph_2017,hic_hmis_participation_rate_for_year_round_beds_oph_2017,hic_total_units_for_households_with_children_oph_2017,hic_total_beds_for_households_with_children_oph_2017,hic_total_beds_for_households_without_children_oph_2017,hic_total_beds_for_households_with_only_children_oph_2017,hic_dedicated_veteran_beds_oph_2017,hic_dedicated_youth_beds_oph_2017
mi-516,mi,norton shores/muskegon city & county coc,172813,135,0.11,25.64768523,8.303045642,suburban cocs,135,108,17,0,125,10,87,77,0,0,77,10,48,31,17,48,0,16,11,5,16,0,2,1,0,1,1,2,1,0,1,1,0,0,0,0,5,5,0,0,5,0,4,2,0,0,2,2,0,0,0,0,0,0,4,2,0,0,2,2,10,4,6,10,0,0,0,0,0,0,10,4,6,10,0,17,6,11,17,0,2,"New England, Florida, mountain west, central United States","intermediate homeless rates, average housing costs",144,123,123,0.8542,127,17,0,30,85,59,0,0,17,127,106,106,0.8346,16,0,25,68,59,0,0,0,17,17,17,1,5,17,0,0,0,17,0,0,0,NA,0,0,0,0,0,0,87,87,87,1,14,45,42,0,8,0,229,229,146,0.6376,48,130,99,0,88,0,67,663,663,0,0,132,469,194,0,0,0
mi-517,mi,jackson city & county coc,159207,140,0.1,23.70066885,7.291277421,rural cocs,140,57,69,0,126,14,52,33,11,0,44,8,88,24,58,82,6,26,8,17,25,1,2,2,0,2,0,2,2,0,2,0,0,0,0,0,1,1,0,0,1,0,5,4,1,0,5,0,1,1,0,0,1,0,4,3,1,0,4,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,2,0,2,2,0,2,"New England, Florida, mountain west, central United States","intermediate homeless rates, average housing costs",196,159,159,0.8112,108,88,0,25,142,54,0,0,0,108,78,78,0.7222,0,10,2,68,40,0,0,0,88,81,81,0.9205,23,74,14,0,0,0,0,0,0,NA,0,0,0,0,0,0,53,53,53,1,10,41,12,0,2,0,108,108,100,0.9259,18,72,36,0,8,0,49,380,380,0,0,79,295,85,0,0,0
mi-518,mi,livingston county coc,187091,103,0.06,23.80015726,2.466524681,suburban cocs,103,47,44,0,91,12,56,28,21,0,49,7,47,19,23,42,5,16,7,8,15,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,11,4,7,0,11,0,1,1,0,0,1,0,10,3,7,0,10,0,2,1,1,2,0,0,0,0,0,0,2,1,1,2,0,2,1,1,2,0,1,"midwest, mid-Atlantic, southeast","low homeless rates, modest housing costs",88,39,39,0.4432,36,52,0,17,53,18,17,0,17,36,16,16,0.4444,17,0,9,24,3,9,0,9,52,23,23,0.4423,8,29,15,8,0,8,0,0,0,NA,0,0,0,0,0,0,10,10,7,0.7,2,4,6,0,5,0,43,43,34,0.7907,6,21,22,0,6,0,36,213,213,0,0,57,142,71,0,0,0
mi-519,mi,holland/ottawa county coc,287039,258,0.1,26.53054915,4.570252562,suburban cocs,258,103,147,0,250,8,112,63,41,0,104,8,146,40,106,146,0,45,14,31,45,0,4,3,0,3,1,4,3,0,3,1,0,0,0,0,2,2,0,0,2,0,12,8,3,0,11,1,0,0,0,0,0,0,12,8,3,0,11,1,5,3,2,5,0,0,0,0,0,0,5,3,2,5,0,7,3,4,7,0,1,"midwest, mid-Atlantic, southeast","low homeless rates, modest housing costs",359,322,322,0.8969,138,221,0,57,207,152,0,0,0,138,127,127,0.9203,0,25,13,47,91,0,0,0,221,195,195,0.8824,44,160,61,0,0,0,0,0,0,NA,0,0,0,0,0,0,23,5,5,0.2174,5,19,4,0,0,0,109,109,109,1,17,48,61,0,0,0,63,398,398,0,0,88,309,89,0,0,0
mi-523,mi,eaton county coc,108747,107,0.11,29.2602693,5.611117374,suburban cocs,107,32,69,0,101,6,11,6,1,0,7,4,96,26,68,94,2,28,9,18,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,2,2,0,0,0,0,0,0,2,0,2,2,0,2,0,2,2,0,2,"New England, Florida, mountain west, central United States","intermediate homeless rates, average housing costs",139,91,91,0.6547,47,92,0,28,135,4,0,0,0,47,35,35,0.7447,0,0,10,44,3,0,0,0,92,56,56,0.6087,18,91,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,24,24,24,1,6,17,7,0,3,0,21,21,21,1,3,7,14,0,0,0,21,252,252,0,0,48,185,67,0,0,0
mn-500,mn,minneapolis/hennepin county coc,1220754,3057,0.27,26.8373861,5.227691399,major cities,3057,1657,1102,0,2759,298,1395,880,221,0,1101,294,1662,777,881,1658,4,453,227,224,451,2,342,281,0,281,61,318,259,0,259,59,24,22,22,2,110,64,43,0,107,3,243,81,141,0,222,21,44,12,32,0,44,0,199,69,109,0,178,21,135,52,82,134,1,3,0,3,3,0,132,52,79,131,1,273,89,183,272,1,2,"New England, Florida, mountain west, central United States","intermediate homeless rates, average housing costs",2894,2660,2487,0.8594,1650,1244,0,422,1557,1249,88,79,238,1650,1482,1472,0.8921,100,128,164,631,996,23,0,65,1244,1178,1015,0.8159,258,926,253,65,79,173,0,0,0,NA,0,0,0,0,0,0,1230,1230,1230,1,341,1049,181,0,12,269,4954,4922,2707,0.5464,539,1776,3173,5,371,154,514,1291,1269,1052,0.8149,223,897,394,0,45,19
mn-501,mn,saint paul/ramsey county coc,535645,1438,0.29,30.27210061,6.204211779,other urban cocs,1438,784,488,0,1272,166,905,538,207,0,745,160,533,246,281,527,6,183,84,97,181,2,269,163,0,163,106,239,135,0,135,104,30,28,28,2,69,45,14,0,59,10,144,63,59,0,122,22,19,12,5,0,17,2,125,51,54,0,105,20,51,21,29,50,1,5,2,3,5,0,46,19,26,45,1,72,28,41,69,3,2,"New England, Florida, mountain west, central United States","intermediate homeless rates, average housing costs",1487,1283,775,0.5212,837,650,0,188,611,846,30,9,123,837,657,488,0.583,0,1,75,250,570,17,1,43,650,626,287,0.4415,113,361,276,13,8,80,0,0,0,NA,0,0,0,0,0,0,514,514,388,0.7549,143,414,100,0,49,24,2414,2414,1883,0.78,317,1041,1373,0,262,37,473,341,329,285,0.8358,61,200,141,0,0,44
mn-502,mn,rochester/southeast minnesota coc,717982,552,0.08,26.46835714,4.74601917,rural cocs,552,167,328,0,495,57,262,46,159,0,205,57,290,121,169,290,0,91,39,52,91,0,38,19,0,19,19,29,10,0,10,19,9,9,9,0,10,3,3,0,6,4,133,7,119,0,126,7,7,1,6,0,7,0,126,6,113,0,119,7,19,8,11,19,0,0,0,0,0,0,19,8,11,19,0,24,10,14,24,0,1,"midwest, mid-Atlantic, southeast","low homeless rates, modest housing costs",502,412,363,0.7231,182,320,0,99,321,161,20,0,128,182,127,94,0.5165,23,0,39,142,40,0,0,0,320,285,269,0.8406,60,179,121,20,0,128,0,0,0,NA,0,0,0,0,0,0,62,62,62,1,28,53,9,0,10,2,533,533,499,0.9362,94,295,236,2,53,2,218,206,206,206,1,40,105,91,10,0,25
mn-503,mn,"dakota, anoka, washington, scott, carver counties",1264398,544,0.05,22.76077373,2.7589107410000002,suburban cocs,544,323,111,0,434,110,258,157,30,0,187,71,286,166,81,247,39,93,56,27,83,10,74,38,0,38,36,56,29,0,29,27,18,9,9,9,22,13,9,0,22,0,48,26,11,0,37,11,5,3,2,0,5,0,43,23,9,0,32,11,18,7,9,16,2,0,0,0,0,0,18,7,9,16,2,20,9,9,18,2,1,"midwest, mid-Atlantic, southeast","low homeless rates, modest housing costs",422,337,306,0.7251,296,126,0,93,275,147,0,4,38,296,211,206,0.6959,27,23,62,187,109,0,0,6,126,126,100,0.7937,31,88,38,0,4,32,0,0,0,NA,0,0,0,0,0,0,333,333,319,0.958,95,310,23,0,18,12,729,724,617,0.8464,138,348,380,1,39,38,133,0,0,0,NA,0,0,0,0,0,0
mn-504,mn,northeast minnesota coc,125218,99,0.11,29.93534857,5.335004625,rural cocs,99,21,37,0,58,41,63,17,17,0,34,29,36,4,20,24,12,12,1,7,8,4,8,1,0,1,7,8,1,0,1,7,0,0,0,0,3,1,2,0,3,0,16,5,10,0,15,1,1,1,0,0,1,0,15,4,10,0,14,1,5,2,3,5,0,0,0,0,0,0,5,2,3,5,0,6,2,4,6,0,2,"New England, Florida, mountain west, central United States","intermediate homeless rates, average housing costs",74,70,64,0.8649,28,46,0,13,40,34,0,0,8,28,28,26,0.9286,0,0,3,9,19,0,0,1,46,42,38,0.8261,10,31,15,0,0,7,0,0,0,NA,0,0,0,0,0,0,48,48,46,0.9583,19,44,4,0,26,0,179,170,170,0.9497,31,85,94,0,7,0,19,0,0,0,NA,0,0,0,0,0,0
mn-505,mn,st. cloud/central minnesota coc,730221,862,0.13,25.39011867,4.239262576,rural cocs,862,260,373,0,633,229,452,131,117,0,248,204,410,129,256,385,25,127,42,78,120,7,17,8,0,8,9,15,6,0,6,9,2,2,2,0,33,10,11,0,21,12,147,23,70,0,93,54,17,7,5,0,12,5,130,16,65,0,81,49,21,1,19,20,1,0,0,0,0,0,21,1,19,20,1,27,2,24,26,1,1,"midwest, mid-Atlantic, southeast","low homeless rates, modest housing costs",628,571,415,0.6608,299,329,0,128,401,221,6,13,71,299,249,212,0.709,18,3,58,176,117,6,0,20,329,322,203,0.617,70,225,104,0,13,51,0,0,0,NA,0,0,0,0,0,0,104,104,104,1,19,70,34,0,18,0,305,305,231,0.7574,53,156,149,0,74,0,53,249,240,195,0.7831,51,165,84,0,36,1
mn-506,mn,northwest minnesota coc,170369,288,0.21,29.69201617,5.097713074,rural cocs,288,86,199,0,285,3,103,45,55,0,100,3,185,41,144,185,0,59,11,48,59,0,2,2,0,2,0,2,2,0,2,0,0,0,0,0,3,2,1,0,3,0,49,17,31,0,48,1,18,13,5,0,18,0,31,4,26,0,30,1,21,2,19,21,0,0,0,0,0,0,21,2,19,21,0,25,3,22,25,0,2,"New England, Florida, mountain west, central United States","intermediate homeless rates, average housing costs",298,266,266,0.8926,104,194,0,72,200,83,15,2,86,104,78,78,0.75,0,21,19,55,39,10,2,10,194,188,188,0.9691,53,145,44,5,0,76,0,0,0,NA,0,0,0,0,0,0,3,3,3,1,0,0,3,0,2,0,378,378,378,1,104,313,65,0,0,29,61,16,16,16,1,0,0,16,0,0,4
mn-508,mn,moorhead/west central minnesota coc,240746,215,0.11,28.03225323,4.276990329,rural cocs,215,125,87,0,212,3,104,85,16,0,101,3,111,40,71,111,0,36,14,22,36,0,18,18,0,18,0,18,18,0,18,0,0,0,0,0,8,8,0,0,8,0,15,5,10,0,15,0,1,0,1,0,1,0,14,5,9,0,14,0,12,0,12,12,0,0,0,0,0,0,12,0,12,12,0,17,0,17,17,0,1,"midwest, mid-Atlantic, southeast","low homeless rates, modest housing costs",211,174,174,0.8246,124,87,0,41,129,82,0,6,32,124,87,87,0.7016,0,27,17,60,64,0,6,0,87,87,87,1,24,69,18,0,0,32,0,0,0,NA,0,0,0,0,0,0,26,26,26,1,6,21,5,0,0,0,452,452,452,1,104,351,99,2,0,2,144,77,77,77,1,25,70,7,0,0,0
mn-509,mn,duluth/st.louis county coc,200200,505,0.29,27.29295605,6.83605562,rural cocs,505,137,175,0,312,193,314,85,47,0,132,182,191,52,128,180,11,65,16,45,61,4,138,22,0,22,116,128,12,0,12,116,10,10,10,0,21,8,5,0,13,8,74,12,30,0,42,32,19,7,12,0,19,0,55,5,18,0,23,32,25,1,19,20,5,2,0,0,0,2,23,1,19,20,3,26,1,19,20,6,2,"New England, Florida, mountain west, central United States","intermediate homeless rates, average housing costs",378,324,271,0.7169,189,189,0,72,202,127,49,5,71,189,140,103,0.545,0,24,33,78,77,34,0,34,189,184,168,0.8889,39,124,50,15,5,37,0,0,0,NA,0,0,0,0,0,0,49,49,49,1,12,49,0,0,0,0,735,735,615,0.8367,171,436,295,4,49,16,651,0,0,0,NA,0,0,0,0,0,0
mn-511,mn,southwest minnesota coc,277032,108,0.05,26.43031869,4.072415011,rural cocs,108,60,40,0,100,8,43,29,10,0,39,4,65,31,30,61,4,21,11,9,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,20,12,7,0,19,1,5,5,0,0,5,0,15,7,7,0,14,1,8,3,5,8,0,0,0,0,0,0,8,3,5,8,0,11,5,6,11,0,1,"midwest, mid-Atlantic, southeast","low homeless rates, modest housing costs",119,107,92,0.7731,57,62,0,32,85,33,1,0,19,57,45,30,0.5263,0,0,16,37,19,1,0,1,62,62,62,1,16,48,14,0,0,18,0,0,0,NA,0,0,0,0,0,0,27,27,27,1,9,18,9,0,0,0,198,198,194,0.9798,49,145,53,0,0,14,48,0,0,0,NA,0,0,0,0,0,0
mo-500,mo,st. louis county coc,999793,462,0.06,21.14048324,4.195119583,suburban cocs,462,211,207,0,418,44,254,90,120,0,210,44,208,121,87,208,0,72,39,33,72,0,73,56,0,56,17,44,27,0,27,17,29,29,29,0,18,7,8,0,15,3,155,31,112,0,143,12,27,19,8,0,27,0,128,12,104,0,116,12,42,3,39,42,0,0,0,0,0,0,42,3,39,42,0,51,3,48,51,0,1,"midwest, mid-Atlantic, southeast","low homeless rates, modest housing costs",411,352,216,0.5255,201,210,0,72,224,156,31,8,235,201,142,120,0.597,48,17,35,137,41,23,0,33,210,210,96,0.4571,37,87,115,8,8,202,0,0,0,NA,0,0,0,0,0,0,156,156,156,1,47,124,32,0,0,0,363,363,304,0.8375,79,248,115,0,66,0,37,0,0,0,NA,0,0,0,0,0,0
mo-501,mo,st.louis city coc,314210,1336,0.47,28.10350687,13.54113857,other urban cocs,1336,650,544,0,1194,142,821,444,235,0,679,142,515,206,309,515,0,172,66,106,172,0,151,81,0,81,70,144,74,0,74,70,7,7,7,0,169,28,130,0,158,11,77,44,25,0,69,8,4,3,1,0,4,0,73,41,24,0,65,8,59,28,31,59,0,0,0,0,0,0,59,28,31,59,0,77,29,48,77,0,3,"west coast, east coast large metropolitan areas","high homeless rates, high housing costs",1338,1159,971,0.7257,658,680,0,217,670,668,0,136,40,658,584,436,0.6626,32,43,78,257,401,0,0,20,680,575,535,0.7868,139,413,267,0,136,20,0,0,0,NA,0,0,0,0,0,0,65,65,51,0.7846,21,38,27,0,52,0,1764,1764,1417,0.8033,311,878,886,0,341,0,513,0,0,0,NA,0,0,0,0,0,0
mo-503,mo,"st. charles, lincoln, warren counties coc",473166,578,0.15,22.87861228,3.777189017,suburban cocs,578,235,116,0,351,227,306,55,90,0,145,161,272,180,26,206,66,91,66,9,75,16,36,22,0,22,14,26,12,0,12,14,10,10,10,0,11,4,0,0,4,7,81,35,26,0,61,20,23,18,3,0,21,2,58,17,23,0,40,18,9,7,2,9,0,0,0,0,0,0,9,7,2,9,0,16,14,2,16,0,2,"New England, Florida, mountain west, central United States","intermediate homeless rates, average housing costs",255,207,101,0.3961,110,145,0,43,133,110,12,0,37,110,62,62,0.5636,0,148,23,74,28,8,0,21,145,145,39,0.269,20,59,82,4,0,16,0,0,0,NA,0,0,0,0,0,0,50,50,46,0.92,9,34,16,0,2,0,79,79,65,0.8228,12,65,14,0,0,0,0,67,67,0,0,0,0,67,0,1,0
mo-600,mo,"springfield/greene, christian, webster counties coc",408354,455,0.13,20.90723106,7.516569795,other urban cocs,455,218,37,0,255,200,335,134,6,0,140,195,120,84,31,115,5,43,30,11,41,2,190,78,0,78,112,155,45,0,45,110,35,33,33,2,34,7,1,0,8,26,38,14,1,0,15,23,5,5,0,0,5,0,33,9,1,0,10,23,7,3,4,7,0,1,1,0,1,0,6,2,4,6,0,7,3,4,7,0,2,"New England, Florida, mountain west, central United States","intermediate homeless rates, average housing costs",317,195,184,0.5804,269,48,0,57,184,127,6,0,10,269,147,136,0.5056,25,0,41,138,125,6,0,10,48,48,48,1,16,46,2,0,0,0,0,0,0,NA,0,0,0,0,0,0,83,83,83,1,14,49,34,0,17,5,153,153,129,0.8431,20,61,92,0,24,0,2,13,13,13,1,2,4,9,0,0,13
mo-602,mo,"joplin/jasper, newton counties coc",176273,270,0.17,22.18636086,6.652386638,rural cocs,270,165,64,0,229,41,195,127,29,0,156,39,75,38,35,73,2,26,13,12,25,1,45,33,0,33,12,41,29,0,29,12,4,4,4,0,53,19,29,0,48,5,7,5,0,0,5,2,1,1,0,0,1,0,6,4,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"New England, Florida, mountain west, central United States","intermediate homeless rates, average housing costs",341,285,111,0.3255,269,72,0,45,127,190,24,50,24,269,213,39,0.145,0,20,30,90,155,24,15,24,72,72,72,1,15,37,35,0,35,0,0,0,0,NA,0,0,0,0,0,0,103,103,103,1,14,54,49,0,28,17,163,163,102,0.6258,16,51,112,0,61,0,2,0,0,0,NA,0,0,0,0,0,0
mo-603,mo,"st. joseph/andrew, buchanan, dekalb counties coc",119265,210,0.19,22.86674729,7.839041374,other urban cocs,210,115,59,18,192,18,118,62,20,18,100,18,92,53,39,92,0,28,16,12,28,0,62,30,18,48,14,50,18,18,36,14,12,12,12,0,9,1,5,2,8,1,7,2,4,0,6,1,3,1,2,0,3,0,4,1,2,0,3,1,3,2,1,3,0,0,0,0,0,0,3,2,1,3,0,8,6,2,8,0,2,"New England, Florida, mountain west, central United States","intermediate homeless rates, average housing costs",190,108,108,0.5684,95,77,18,37,98,92,0,8,0,95,50,50,0.5263,24,10,13,45,50,0,0,0,77,40,40,0.5195,24,53,24,0,8,0,18,18,18,1,0,0,18,0,0,0,12,12,12,1,3,9,3,0,12,0,237,220,184,0.7764,43,151,86,0,36,0,19,0,0,0,NA,0,0,0,0,0,0
mo-604,mo,"kansas city, independence, lees summit/jackson, wyandotte counties, mo & ks",1007389,1671,0.18,23.20117489,7.394329958,major cities,1671,896,539,7,1442,229,1127,589,307,7,903,224,544,307,232,539,5,163,90,72,162,1,330,227,4,231,99,281,182,4,186,95,49,45,45,4,170,67,71,7,145,25,124,39,77,0,116,8,11,5,6,0,11,0,113,34,71,0,105,8,15,9,5,14,1,0,0,0,0,0,15,9,5,14,1,27,15,8,23,4,2,"New England, Florida, mountain west, central United States","intermediate homeless rates, average housing costs",1831,1499,1381,0.7542,1109,708,14,191,636,1158,37,149,106,1109,844,827,0.7457,30,13,78,346,755,8,37,10,708,641,540,0.7627,113,290,389,29,98,96,14,14,14,1,0,0,14,0,14,0,433,358,358,0.8268,82,241,192,0,132,9,1929,1929,1514,0.7849,370,884,1045,0,424,15,888,0,0,0,NA,0,0,0,0,0,0
mo-606,mo,missouri balance of state coc,2738152,1244,0.06,23.81937446,6.912668869,rural cocs,1244,720,224,8,952,292,751,425,107,8,540,211,493,295,117,412,81,170,104,41,145,25,245,189,8,197,48,180,128,8,136,44,65,61,61,4,98,63,21,0,84,14,76,50,6,0,56,20,28,18,2,0,20,8,48,32,4,0,36,12,31,21,9,30,1,3,2,1,3,0,28,19,8,27,1,40,30,9,39,1,1,"midwest, mid-Atlantic, southeast","low homeless rates, modest housing costs",1545,732,418,0.2706,1206,331,8,228,751,753,41,58,81,1206,431,351,0.291,83,24,178,586,585,35,41,44,331,293,59,0.1782,50,165,160,6,17,29,8,8,8,1,0,0,8,0,0,8,230,207,200,0.8696,84,185,45,0,63,0,1508,1508,1158,0.7679,287,891,617,0,344,2,492,0,0,0,NA,0,0,0,0,0,0
ms-500,ms,"jackson/rankin, madison counties coc",572084,511,0.12,28.9433116,8.979263263,suburban cocs,511,85,146,0,231,280,450,57,113,0,170,280,61,28,33,61,0,21,10,11,21,0,20,13,0,13,7,9,2,0,2,7,11,11,11,0,0,0,0,0,0,0,20,20,0,0,20,0,20,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"New England, Florida, mountain west, central United States","intermediate homeless rates, average housing costs",464,400,318,0.6853,233,231,0,19,196,234,34,0,34,233,176,168,0.721,50,5,8,115,94,24,0,24,231,224,150,0.6494,11,81,140,10,0,10,0,0,0,NA,0,0,0,0,0,0,272,272,0,0,264,268,4,0,248,56,157,157,117,0.7452,66,114,43,0,40,0,40,0,0,0,NA,0,0,0,0,0,0
