coc_code,coc_name,state_code,poverty_rate,eviction_rate,eviction_filing_rate,median_household_income,median_gross_rent,rent_burden,median_property_value
va-602,loudoun county coc,va,2.869076923076923,1.3936923076923078,3.8226153846153847,123499.71875,1841.873015873016,27.95873015873016,455453.125
va-603,alexandria coc,va,5.510526315789473,NA,NA,106542.52631578948,1737.3684210526317,27.805263157894736,518362.85714285716
va-604,prince william county coc,va,5.201304347826087,3.2561176470588236,9.02235294117647,100857.6043956044,1795.215909090909,31.09777777777778,320553.8461538461
vt-500,vermont balance of state coc,vt,7.661342281879195,0.0981081081081081,0.0981081081081081,53179.43624161074,865.8657718120805,30.50469798657718,206315.43624161073
vt-501,burlington/chittenden county coc,vt,7.761428571428572,NA,NA,66223.73529411765,1129.6969696969697,32.46060606060606,295223.5294117647
wa-500,seattle/king county coc,wa,7.362663316582915,0.4184170854271357,1.050251256281407,80741.92191435768,1321.117048346056,29.645959595959596,409544.69696969696
wa-501,washington balance of state coc,wa,11.031991614255766,0.8713636363636363,1.2722192513368984,53733.77234042553,903.4625267665953,30.356316916488222,217038.27741935482
wa-502,spokane city & county coc,wa,11.784666666666666,1.3911428571428572,2.0074285714285716,50631.65714285714,857.4757281553398,31.12952380952381,185778.84615384616
wa-503,"tacoma, lakewood/pierce county coc",wa,9.737309941520468,0.8535087719298246,1.8698245614035087,62473.83040935673,1134.1656804733727,31.26140350877193,237942.42424242425
wa-504,everett/snohomish county coc,wa,6.981986754966887,1.147814569536424,1.7570198675496689,74357.79865771811,1297.7972972972973,30.11756756756757,296918.79194630875
wa-507,yakima city & county coc,wa,17.54911111111111,0.9802222222222222,1.5864444444444445,45103.333333333336,804.3333333333334,30.52888888888889,147548.88888888888
wa-508,vancouver/clark county coc,wa,8.453142857142858,0.8862857142857142,1.5338095238095237,62688.438095238096,1099.9615384615386,30.078095238095237,233086.66666666666
wi-500,wisconsin balance of state coc,wi,8.029095688748686,1.368969505783386,2.0793375394321765,55389.348837209305,748.4358974358975,27.52059765208111,161300
wi-501,milwaukee city & county coc,wi,20.233333333333334,3.4177104377104377,6.8615824915824914,44795.25675675676,833.3469387755102,34.09149659863946,142976.55172413794
wi-502,racine city & county coc,wi,10.24840909090909,3.082272727272727,4.4997727272727275,57364,849.0454545454545,29.952272727272728,162388.37209302327
wi-503,madison/dane county coc,wi,8.904018691588785,0.6918691588785046,2.088878504672897,64785.769230769234,961.5961538461538,29.523809523809526,248966.66666666666
wv-500,"wheeling, weirton area coc",wv,12.229565217391304,3.3054347826086956,4.009130434782609,41159.239130434784,582.3695652173913,28.56304347826087,92651.11111111111
wv-501,"huntington/cabell, wayne counties coc",wv,20.32325,3.89075,4.659,36479.675,642.575,33.63,98120.51282051283
wv-503,"charleston/kanawha, putnam, boone, clay counties coc",wv,13.089864864864865,3.7493243243243244,4.114594594594594,46794.54054054054,673.972972972973,27.66891891891892,111574.32432432432
wv-508,west virginia balance of state coc,wv,14.460246913580248,3.0855625,3.89409375,40864.98148148148,637.3260869565217,29.257275541795664,108774.07407407407
wy-500,wyoming statewide coc,wy,8.365378787878788,0.7555263157894737,0.7651315789473684,58757.85496183206,822.5923076923077,25.278625954198475,205218.60465116278
NA,NA,NA,8.253712296983759,0.7395253164556962,0.9628610354223434,45304.30875576037,694.6543778801844,30.100460829493088,120501.38888888889
